citing_paper_id,cited_paper_id,edge_source,edge_is_biased,citing_publication_year,biased_group_id_x,cited_publication_year,biased_group_id_y
527,679,base,0,2013,-1,2012,-1
878,164,base,0,2022,-1,2010,-1
977,324,base,0,2020,-1,2012,-1
611,289,base,0,2017,-1,2015,-1
509,934,base,0,2021,-1,2019,-1
500,257,base,0,2019,-1,2017,-1
794,57,base,0,2012,-1,2011,-1
729,332,base,0,2014,-1,2011,-1
72,724,base,0,2021,-1,2018,-1
686,107,base,0,2023,-1,2011,-1
128,131,base,0,2020,-1,2017,-1
181,902,base,0,2013,-1,2010,-1
646,662,base,0,2016,-1,2011,-1
182,594,base,0,2023,-1,2016,-1
545,720,base,0,2016,-1,2014,-1
922,982,base,0,2021,-1,2011,-1
46,225,base,0,2021,-1,2018,-1
853,501,base,0,2021,-1,2019,-1
44,744,base,0,2023,-1,2020,-1
970,632,base,0,2018,-1,2010,-1
840,814,base,0,2023,-1,2010,-1
35,129,base,0,2018,-1,2012,-1
738,886,base,0,2023,-1,2011,-1
27,424,base,0,2021,-1,2012,-1
257,994,base,0,2017,-1,2010,-1
613,331,base,0,2011,-1,2010,-1
73,623,base,0,2022,-1,2010,-1
475,683,base,0,2021,-1,2016,-1
987,37,base,0,2023,-1,2020,-1
957,267,base,0,2015,-1,2010,-1
967,410,base,0,2023,-1,2021,-1
102,454,base,0,2018,-1,2011,-1
597,146,base,0,2015,-1,2011,-1
100,51,base,0,2016,-1,2014,-1
692,741,base,0,2016,-1,2012,-1
499,217,base,0,2015,-1,2010,-1
43,744,base,0,2023,-1,2020,-1
736,243,base,0,2019,-1,2013,-1
239,546,base,0,2020,-1,2018,-1
123,253,base,0,2017,-1,2012,-1
650,396,base,0,2022,-1,2015,-1
348,956,base,0,2017,-1,2011,-1
446,19,base,0,2019,-1,2015,-1
72,526,base,0,2021,-1,2017,-1
156,244,base,0,2015,-1,2010,-1
566,543,base,0,2016,-1,2014,-1
716,262,base,0,2023,-1,2011,-1
76,687,base,0,2023,-1,2014,-1
665,70,base,0,2022,-1,2021,-1
140,643,base,0,2018,-1,2012,-1
574,9,base,0,2022,-1,2012,-1
448,921,base,0,2017,-1,2015,-1
882,370,base,0,2023,-1,2015,-1
654,611,base,0,2023,-1,2017,-1
974,791,base,0,2014,-1,2012,-1
99,925,base,0,2023,-1,2014,-1
831,133,base,0,2014,-1,2012,-1
359,656,base,0,2023,-1,2012,-1
303,222,base,0,2019,-1,2018,-1
44,420,base,0,2023,-1,2022,-1
334,765,base,0,2023,-1,2014,-1
418,119,base,0,2021,-1,2010,-1
551,495,base,0,2019,-1,2018,-1
569,376,base,0,2019,-1,2013,-1
52,258,base,0,2012,-1,2010,-1
710,507,base,0,2018,-1,2015,-1
475,772,base,0,2021,-1,2010,-1
513,935,base,0,2014,-1,2012,-1
584,590,base,0,2021,-1,2010,-1
219,552,base,0,2018,-1,2010,-1
851,826,base,0,2017,-1,2014,-1
195,87,base,0,2021,-1,2013,-1
962,380,base,0,2021,-1,2013,-1
273,562,base,0,2021,-1,2016,-1
609,324,base,0,2022,-1,2012,-1
346,21,base,0,2017,-1,2011,-1
670,101,base,0,2022,-1,2021,-1
198,927,base,0,2022,-1,2012,-1
390,610,base,0,2015,-1,2013,-1
339,890,base,0,2016,-1,2011,-1
83,383,base,0,2023,-1,2016,-1
93,234,base,0,2011,-1,2010,-1
686,201,base,0,2023,-1,2014,-1
292,433,base,0,2018,-1,2012,-1
161,58,base,0,2014,-1,2013,-1
75,590,base,0,2012,-1,2010,-1
405,905,base,0,2023,-1,2020,-1
71,971,base,0,2016,-1,2010,-1
767,552,base,0,2014,-1,2010,-1
249,313,base,0,2021,-1,2011,-1
434,706,base,0,2021,-1,2010,-1
676,302,base,0,2017,-1,2012,-1
278,288,base,0,2016,-1,2015,-1
281,450,base,0,2020,-1,2017,-1
294,448,base,0,2020,-1,2017,-1
850,797,base,0,2019,-1,2011,-1
221,832,base,0,2023,-1,2013,-1
988,828,base,0,2020,-1,2014,-1
545,438,base,0,2016,-1,2014,-1
650,833,base,0,2022,-1,2012,-1
709,789,base,0,2022,-1,2019,-1
322,217,base,0,2023,-1,2010,-1
654,812,base,0,2023,-1,2018,-1
805,552,base,0,2018,-1,2010,-1
322,258,base,0,2023,-1,2010,-1
645,623,base,0,2012,-1,2010,-1
367,588,base,0,2023,-1,2016,-1
993,158,base,0,2015,-1,2012,-1
823,980,base,0,2022,-1,2015,-1
663,152,base,0,2022,-1,2014,-1
543,301,base,0,2014,-1,2013,-1
757,101,base,0,2022,-1,2021,-1
521,409,base,0,2022,-1,2014,-1
593,621,base,0,2014,-1,2012,-1
891,346,base,0,2019,-1,2017,-1
285,902,base,0,2014,-1,2010,-1
556,386,base,0,2018,-1,2010,-1
225,499,base,0,2018,-1,2015,-1
884,994,base,0,2022,-1,2010,-1
889,770,base,0,2018,-1,2017,-1
472,787,base,0,2018,-1,2016,-1
316,682,base,0,2020,-1,2010,-1
2,289,base,0,2022,-1,2015,-1
365,807,base,0,2022,-1,2010,-1
554,36,base,0,2023,-1,2010,-1
311,504,base,0,2017,-1,2013,-1
969,80,base,0,2020,-1,2017,-1
44,810,base,0,2023,-1,2021,-1
546,389,base,0,2018,-1,2012,-1
484,812,base,0,2023,-1,2018,-1
800,992,base,0,2019,-1,2018,-1
464,408,base,0,2015,-1,2010,-1
342,67,base,0,2012,-1,2011,-1
575,120,base,0,2023,-1,2018,-1
735,713,base,0,2019,-1,2018,-1
989,332,base,0,2012,-1,2011,-1
387,80,base,0,2021,-1,2017,-1
429,551,base,0,2022,-1,2019,-1
509,764,base,0,2021,-1,2011,-1
785,140,base,0,2021,-1,2018,-1
274,67,base,0,2019,-1,2011,-1
165,552,base,0,2014,-1,2010,-1
276,947,base,0,2016,-1,2010,-1
787,564,base,0,2016,-1,2015,-1
932,620,base,0,2014,-1,2011,-1
857,601,base,0,2017,-1,2013,-1
785,675,base,0,2021,-1,2018,-1
225,7,base,0,2018,-1,2016,-1
955,357,base,0,2019,-1,2017,-1
97,320,base,0,2023,-1,2011,-1
897,994,base,0,2014,-1,2010,-1
521,722,base,0,2022,-1,2012,-1
184,973,base,0,2016,-1,2014,-1
389,461,base,0,2012,-1,2010,-1
112,156,base,0,2021,-1,2015,-1
399,271,base,0,2015,-1,2011,-1
802,930,base,0,2021,-1,2014,-1
247,737,base,0,2019,-1,2016,-1
934,116,base,0,2019,-1,2018,-1
611,385,base,0,2017,-1,2010,-1
665,382,base,0,2022,-1,2017,-1
852,925,base,0,2015,-1,2014,-1
574,551,base,0,2022,-1,2019,-1
319,589,base,0,2018,-1,2013,-1
497,492,base,0,2023,-1,2016,-1
409,761,base,0,2014,-1,2011,-1
110,502,base,0,2019,-1,2015,-1
293,215,base,0,2021,-1,2016,-1
516,661,base,0,2021,-1,2014,-1
58,377,base,0,2013,-1,2010,-1
169,860,base,0,2016,-1,2013,-1
686,273,base,0,2023,-1,2021,-1
881,788,base,0,2022,-1,2020,-1
713,980,base,0,2018,-1,2015,-1
437,320,base,0,2022,-1,2011,-1
928,403,base,0,2014,-1,2011,-1
872,672,base,0,2015,-1,2013,-1
192,329,base,0,2020,-1,2013,-1
94,389,base,0,2019,-1,2012,-1
150,850,base,0,2023,-1,2019,-1
319,360,base,0,2018,-1,2012,-1
479,986,base,0,2013,-1,2011,-1
237,472,base,0,2021,-1,2018,-1
627,834,base,0,2020,-1,2012,-1
442,752,base,0,2011,-1,2010,-1
733,298,base,0,2022,-1,2013,-1
802,459,base,0,2021,-1,2010,-1
186,51,base,0,2022,-1,2014,-1
940,0,base,0,2023,-1,2016,-1
719,464,base,0,2019,-1,2015,-1
127,479,base,0,2017,-1,2013,-1
152,457,base,0,2014,-1,2011,-1
125,138,base,0,2021,-1,2016,-1
380,454,base,0,2013,-1,2011,-1
425,63,base,0,2021,-1,2019,-1
241,395,base,0,2017,-1,2015,-1
579,801,base,0,2023,-1,2013,-1
574,335,base,0,2022,-1,2021,-1
296,81,base,0,2022,-1,2013,-1
405,134,base,0,2023,-1,2010,-1
654,810,base,0,2023,-1,2021,-1
695,817,base,0,2018,-1,2010,-1
425,179,base,0,2021,-1,2013,-1
466,424,base,0,2022,-1,2012,-1
89,604,base,0,2022,-1,2012,-1
957,903,base,0,2015,-1,2011,-1
670,329,base,0,2022,-1,2013,-1
469,146,base,0,2019,-1,2011,-1
122,964,base,0,2018,-1,2015,-1
42,315,base,0,2023,-1,2010,-1
826,416,base,0,2014,-1,2010,-1
895,416,base,0,2020,-1,2010,-1
992,454,base,0,2018,-1,2011,-1
443,983,base,0,2018,-1,2015,-1
514,382,base,0,2021,-1,2017,-1
756,917,base,0,2023,-1,2012,-1
318,564,base,0,2018,-1,2015,-1
570,26,base,0,2012,-1,2011,-1
74,9,base,0,2017,-1,2012,-1
2,418,base,0,2022,-1,2021,-1
745,347,base,0,2020,-1,2015,-1
856,15,base,0,2014,-1,2013,-1
820,767,base,0,2015,-1,2014,-1
367,383,base,0,2023,-1,2016,-1
608,519,base,0,2014,-1,2013,-1
642,323,base,0,2022,-1,2019,-1
920,82,base,0,2016,-1,2011,-1
42,323,base,0,2023,-1,2019,-1
106,790,base,0,2022,-1,2019,-1
658,179,base,0,2016,-1,2013,-1
519,623,base,0,2013,-1,2010,-1
642,248,base,0,2022,-1,2013,-1
785,377,base,0,2021,-1,2010,-1
48,886,base,0,2013,-1,2011,-1
321,679,base,0,2016,-1,2012,-1
410,503,base,0,2021,-1,2010,-1
576,971,base,0,2021,-1,2010,-1
99,674,base,0,2023,-1,2014,-1
71,990,base,0,2016,-1,2011,-1
793,495,base,0,2023,-1,2018,-1
686,125,base,0,2023,-1,2021,-1
734,351,base,0,2014,-1,2013,-1
571,694,base,0,2014,-1,2012,-1
180,751,base,0,2022,-1,2021,-1
53,808,base,0,2016,-1,2012,-1
993,267,base,0,2015,-1,2010,-1
710,156,base,0,2018,-1,2015,-1
429,673,base,0,2022,-1,2019,-1
543,522,base,0,2014,-1,2013,-1
462,176,base,0,2018,-1,2012,-1
372,441,base,0,2022,-1,2012,-1
938,358,base,0,2023,-1,2013,-1
465,377,base,0,2016,-1,2010,-1
46,677,base,0,2021,-1,2012,-1
233,791,base,0,2014,-1,2012,-1
967,904,base,0,2023,-1,2010,-1
780,706,base,0,2013,-1,2010,-1
489,116,base,0,2021,-1,2018,-1
34,593,base,0,2021,-1,2014,-1
204,836,base,0,2021,-1,2018,-1
216,935,base,0,2023,-1,2012,-1
818,376,base,0,2015,-1,2013,-1
850,928,base,0,2019,-1,2014,-1
652,283,base,0,2019,-1,2015,-1
439,865,base,0,2016,-1,2011,-1
65,424,base,0,2019,-1,2012,-1
328,105,base,0,2018,-1,2014,-1
965,278,base,0,2021,-1,2016,-1
295,678,base,0,2015,-1,2010,-1
476,452,base,0,2019,-1,2015,-1
988,604,base,0,2020,-1,2012,-1
455,973,base,0,2020,-1,2014,-1
317,990,base,0,2021,-1,2011,-1
473,423,base,0,2017,-1,2015,-1
484,248,base,0,2023,-1,2013,-1
805,519,base,0,2018,-1,2013,-1
787,656,base,0,2016,-1,2012,-1
946,340,base,0,2023,-1,2018,-1
370,18,base,0,2015,-1,2012,-1
40,920,base,0,2021,-1,2016,-1
806,519,base,0,2016,-1,2013,-1
277,313,base,0,2013,-1,2011,-1
680,942,base,0,2013,-1,2012,-1
892,233,base,0,2017,-1,2014,-1
465,90,base,0,2016,-1,2011,-1
639,648,base,0,2021,-1,2019,-1
307,519,base,0,2016,-1,2013,-1
397,464,base,0,2022,-1,2015,-1
997,635,base,0,2023,-1,2020,-1
155,507,base,0,2017,-1,2015,-1
987,31,base,0,2023,-1,2019,-1
987,318,base,0,2023,-1,2018,-1
566,159,base,0,2016,-1,2010,-1
591,196,base,0,2023,-1,2011,-1
526,844,base,0,2017,-1,2015,-1
849,674,base,0,2021,-1,2014,-1
222,454,base,0,2018,-1,2011,-1
884,875,base,0,2022,-1,2010,-1
410,536,base,0,2021,-1,2012,-1
373,692,base,0,2018,-1,2016,-1
972,253,base,0,2016,-1,2012,-1
68,93,base,0,2013,-1,2011,-1
279,719,base,0,2020,-1,2019,-1
242,885,base,0,2018,-1,2015,-1
209,685,base,0,2023,-1,2016,-1
840,667,base,0,2023,-1,2013,-1
797,435,base,0,2011,-1,2010,-1
220,773,base,0,2020,-1,2015,-1
666,898,base,0,2017,-1,2016,-1
955,815,base,0,2019,-1,2018,-1
501,886,base,0,2019,-1,2011,-1
203,156,base,0,2021,-1,2015,-1
296,335,base,0,2022,-1,2021,-1
763,347,base,0,2019,-1,2015,-1
312,582,base,0,2016,-1,2013,-1
962,388,base,0,2021,-1,2020,-1
609,69,base,0,2022,-1,2021,-1
224,651,base,0,2022,-1,2019,-1
803,465,base,0,2017,-1,2016,-1
821,360,base,0,2019,-1,2012,-1
684,87,base,0,2017,-1,2013,-1
330,872,base,0,2021,-1,2015,-1
595,752,base,0,2019,-1,2010,-1
714,966,base,0,2016,-1,2014,-1
867,110,base,0,2021,-1,2019,-1
863,786,base,0,2019,-1,2015,-1
558,300,base,0,2022,-1,2020,-1
876,794,base,0,2014,-1,2012,-1
189,196,base,0,2013,-1,2011,-1
473,255,base,0,2017,-1,2014,-1
555,62,base,0,2015,-1,2011,-1
118,911,base,0,2022,-1,2020,-1
830,138,base,0,2021,-1,2016,-1
232,369,base,0,2023,-1,2011,-1
498,539,base,0,2022,-1,2016,-1
456,219,base,0,2019,-1,2018,-1
979,395,base,0,2016,-1,2015,-1
230,861,base,0,2020,-1,2019,-1
523,118,base,0,2023,-1,2022,-1
76,160,base,0,2023,-1,2012,-1
405,281,base,0,2023,-1,2020,-1
515,226,base,0,2021,-1,2012,-1
516,436,base,0,2021,-1,2013,-1
619,440,base,0,2021,-1,2010,-1
652,268,base,0,2019,-1,2010,-1
292,240,base,0,2018,-1,2015,-1
250,543,base,0,2023,-1,2014,-1
447,93,base,0,2012,-1,2011,-1
480,490,base,0,2022,-1,2011,-1
622,694,base,0,2021,-1,2012,-1
906,424,base,0,2014,-1,2012,-1
851,87,base,0,2017,-1,2013,-1
393,506,base,0,2023,-1,2015,-1
567,956,base,0,2012,-1,2011,-1
219,349,base,0,2018,-1,2010,-1
652,415,base,0,2019,-1,2010,-1
702,376,base,0,2015,-1,2013,-1
151,807,base,0,2017,-1,2010,-1
747,470,base,0,2021,-1,2012,-1
373,920,base,0,2018,-1,2016,-1
542,375,base,0,2019,-1,2010,-1
338,360,base,0,2020,-1,2012,-1
502,105,base,0,2015,-1,2014,-1
83,596,base,0,2023,-1,2019,-1
198,303,base,0,2022,-1,2019,-1
808,807,base,0,2012,-1,2010,-1
830,920,base,0,2021,-1,2016,-1
597,578,base,0,2015,-1,2010,-1
209,308,base,0,2023,-1,2013,-1
879,148,base,0,2021,-1,2016,-1
619,215,base,0,2021,-1,2016,-1
593,459,base,0,2014,-1,2010,-1
330,618,base,0,2021,-1,2017,-1
766,844,base,0,2022,-1,2015,-1
346,833,base,0,2017,-1,2012,-1
931,717,base,0,2014,-1,2013,-1
619,487,base,0,2021,-1,2012,-1
866,52,base,0,2021,-1,2012,-1
15,366,base,0,2013,-1,2011,-1
968,629,base,0,2023,-1,2021,-1
396,935,base,0,2015,-1,2012,-1
823,570,base,0,2022,-1,2012,-1
851,142,base,0,2017,-1,2016,-1
229,28,base,0,2017,-1,2014,-1
158,79,base,0,2012,-1,2011,-1
735,147,base,0,2019,-1,2010,-1
940,471,base,0,2023,-1,2011,-1
699,246,base,0,2023,-1,2010,-1
14,725,base,0,2014,-1,2013,-1
981,838,base,0,2021,-1,2018,-1
695,612,base,0,2018,-1,2016,-1
665,285,base,0,2022,-1,2014,-1
378,291,base,0,2023,-1,2010,-1
372,525,base,0,2022,-1,2016,-1
414,21,base,0,2012,-1,2011,-1
393,473,base,0,2023,-1,2017,-1
198,376,base,0,2022,-1,2013,-1
625,870,base,0,2022,-1,2013,-1
981,384,base,0,2021,-1,2012,-1
487,459,base,0,2012,-1,2010,-1
688,268,base,0,2021,-1,2010,-1
53,129,base,0,2016,-1,2012,-1
170,416,base,0,2020,-1,2010,-1
281,605,base,0,2020,-1,2019,-1
269,764,base,0,2012,-1,2011,-1
796,370,base,0,2022,-1,2015,-1
40,316,base,0,2021,-1,2020,-1
996,50,base,0,2021,-1,2012,-1
584,451,base,0,2021,-1,2011,-1
337,96,base,0,2014,-1,2013,-1
421,821,base,0,2023,-1,2019,-1
497,196,base,0,2023,-1,2011,-1
969,932,base,0,2020,-1,2014,-1
550,138,base,0,2019,-1,2016,-1
117,780,base,0,2022,-1,2013,-1
241,875,base,0,2017,-1,2010,-1
781,164,base,0,2015,-1,2010,-1
444,100,base,0,2019,-1,2016,-1
639,828,base,0,2021,-1,2014,-1
270,517,base,0,2023,-1,2014,-1
907,644,base,0,2019,-1,2011,-1
464,517,base,0,2015,-1,2014,-1
540,428,base,0,2019,-1,2017,-1
903,578,base,0,2011,-1,2010,-1
101,812,base,0,2021,-1,2018,-1
294,614,base,0,2020,-1,2010,-1
311,87,base,0,2017,-1,2013,-1
212,600,base,0,2016,-1,2011,-1
695,460,base,0,2018,-1,2017,-1
220,440,base,0,2020,-1,2010,-1
336,832,base,0,2014,-1,2013,-1
625,291,base,0,2022,-1,2010,-1
767,158,base,0,2014,-1,2012,-1
469,658,base,0,2019,-1,2016,-1
114,77,base,0,2021,-1,2010,-1
59,246,base,0,2018,-1,2010,-1
699,663,base,0,2023,-1,2022,-1
496,124,base,0,2019,-1,2010,-1
931,302,base,0,2014,-1,2012,-1
8,683,base,0,2019,-1,2016,-1
737,921,base,0,2016,-1,2015,-1
495,283,base,0,2018,-1,2015,-1
849,643,base,0,2021,-1,2012,-1
569,677,base,0,2019,-1,2012,-1
546,129,base,0,2018,-1,2012,-1
512,552,base,0,2017,-1,2010,-1
83,278,base,0,2023,-1,2016,-1
470,261,base,0,2012,-1,2011,-1
111,254,base,0,2018,-1,2010,-1
642,163,base,0,2022,-1,2012,-1
208,703,base,0,2023,-1,2022,-1
660,834,base,0,2019,-1,2012,-1
777,722,base,0,2018,-1,2012,-1
484,722,base,0,2023,-1,2012,-1
359,457,base,0,2023,-1,2011,-1
118,898,base,0,2022,-1,2016,-1
102,852,base,0,2018,-1,2015,-1
344,29,base,0,2012,-1,2010,-1
585,667,base,0,2019,-1,2013,-1
530,370,base,0,2021,-1,2015,-1
399,894,base,0,2015,-1,2011,-1
997,55,base,0,2023,-1,2018,-1
361,629,base,0,2023,-1,2021,-1
857,351,base,0,2017,-1,2013,-1
93,678,base,0,2011,-1,2010,-1
466,955,base,0,2022,-1,2019,-1
973,21,base,0,2014,-1,2011,-1
478,941,base,0,2018,-1,2010,-1
608,481,base,0,2014,-1,2013,-1
695,163,base,0,2018,-1,2012,-1
642,661,base,0,2022,-1,2014,-1
505,448,base,0,2019,-1,2017,-1
237,295,base,0,2021,-1,2015,-1
703,239,base,0,2022,-1,2020,-1
39,111,base,0,2019,-1,2018,-1
565,300,base,0,2022,-1,2020,-1
394,921,base,0,2023,-1,2015,-1
12,869,base,0,2020,-1,2018,-1
867,352,base,0,2021,-1,2020,-1
70,518,base,0,2021,-1,2016,-1
519,217,base,0,2013,-1,2010,-1
3,341,base,0,2020,-1,2018,-1
617,894,base,0,2013,-1,2011,-1
143,432,base,0,2018,-1,2014,-1
654,114,base,0,2023,-1,2021,-1
789,133,base,0,2019,-1,2012,-1
911,583,base,0,2020,-1,2014,-1
683,315,base,0,2016,-1,2010,-1
417,338,base,0,2021,-1,2020,-1
317,472,base,0,2021,-1,2018,-1
796,762,base,0,2022,-1,2020,-1
716,412,base,0,2023,-1,2012,-1
893,12,base,0,2023,-1,2020,-1
759,754,base,0,2019,-1,2015,-1
690,406,base,0,2016,-1,2010,-1
557,519,base,0,2017,-1,2013,-1
778,648,base,0,2022,-1,2019,-1
838,974,base,0,2018,-1,2014,-1
239,482,base,0,2020,-1,2010,-1
756,381,base,0,2023,-1,2017,-1
733,321,base,0,2022,-1,2016,-1
225,459,base,0,2018,-1,2010,-1
602,567,base,0,2019,-1,2012,-1
133,553,base,0,2012,-1,2011,-1
640,603,base,0,2023,-1,2019,-1
828,890,base,0,2014,-1,2011,-1
723,219,base,0,2021,-1,2018,-1
370,90,base,0,2015,-1,2011,-1
771,399,base,0,2022,-1,2015,-1
521,505,base,0,2022,-1,2019,-1
439,587,base,0,2016,-1,2014,-1
799,980,base,0,2023,-1,2015,-1
94,649,base,0,2019,-1,2017,-1
939,289,base,0,2018,-1,2015,-1
968,38,base,0,2023,-1,2020,-1
69,353,base,0,2021,-1,2010,-1
231,826,base,0,2018,-1,2014,-1
95,442,base,0,2023,-1,2011,-1
793,346,base,0,2023,-1,2017,-1
568,776,base,0,2021,-1,2016,-1
809,404,base,0,2022,-1,2014,-1
778,537,base,0,2022,-1,2021,-1
329,890,base,0,2013,-1,2011,-1
970,781,base,0,2018,-1,2015,-1
937,624,base,0,2014,-1,2010,-1
723,289,base,0,2021,-1,2015,-1
763,563,base,0,2019,-1,2014,-1
785,838,base,0,2021,-1,2018,-1
205,135,base,0,2021,-1,2020,-1
359,744,base,0,2023,-1,2020,-1
572,385,base,0,2015,-1,2010,-1
743,305,base,0,2022,-1,2012,-1
671,511,base,0,2018,-1,2010,-1
26,134,base,0,2011,-1,2010,-1
756,904,base,0,2023,-1,2010,-1
712,20,base,0,2021,-1,2014,-1
800,448,base,0,2019,-1,2017,-1
565,151,base,0,2022,-1,2017,-1
190,70,base,0,2022,-1,2021,-1
484,259,base,0,2023,-1,2020,-1
969,562,base,0,2020,-1,2016,-1
170,710,base,0,2020,-1,2018,-1
372,381,base,0,2022,-1,2017,-1
546,746,base,0,2018,-1,2011,-1
561,456,base,0,2022,-1,2019,-1
185,890,base,0,2016,-1,2011,-1
378,596,base,0,2023,-1,2019,-1
782,261,base,0,2021,-1,2011,-1
580,33,base,0,2023,-1,2022,-1
19,262,base,0,2015,-1,2011,-1
194,96,base,0,2015,-1,2013,-1
765,752,base,0,2014,-1,2010,-1
901,282,base,0,2015,-1,2010,-1
224,141,base,0,2022,-1,2021,-1
480,459,base,0,2022,-1,2010,-1
151,67,base,0,2017,-1,2011,-1
173,674,base,0,2019,-1,2014,-1
633,906,base,0,2017,-1,2014,-1
575,337,base,0,2023,-1,2014,-1
569,10,base,0,2019,-1,2016,-1
407,321,base,0,2021,-1,2016,-1
764,900,base,0,2011,-1,2010,-1
871,127,base,0,2020,-1,2017,-1
665,718,base,0,2022,-1,2012,-1
825,163,base,0,2022,-1,2012,-1
602,439,base,0,2019,-1,2016,-1
637,468,base,0,2022,-1,2016,-1
874,424,base,0,2018,-1,2012,-1
76,480,base,0,2023,-1,2022,-1
641,244,base,0,2011,-1,2010,-1
712,490,base,0,2021,-1,2011,-1
701,332,base,0,2018,-1,2011,-1
538,116,base,0,2019,-1,2018,-1
464,349,base,0,2015,-1,2010,-1
672,643,base,0,2013,-1,2012,-1
962,744,base,0,2021,-1,2020,-1
188,988,base,0,2022,-1,2020,-1
693,929,base,0,2018,-1,2016,-1
279,460,base,0,2020,-1,2017,-1
714,432,base,0,2016,-1,2014,-1
42,355,base,0,2023,-1,2013,-1
250,167,base,0,2023,-1,2016,-1
284,185,base,0,2017,-1,2016,-1
42,460,base,0,2023,-1,2017,-1
906,549,base,0,2014,-1,2010,-1
514,941,base,0,2021,-1,2010,-1
637,774,base,0,2022,-1,2013,-1
382,780,base,0,2017,-1,2013,-1
431,258,base,0,2023,-1,2010,-1
265,769,base,0,2016,-1,2012,-1
576,102,base,0,2021,-1,2018,-1
117,698,base,0,2022,-1,2010,-1
621,986,base,0,2012,-1,2011,-1
230,65,base,0,2020,-1,2019,-1
880,338,base,0,2022,-1,2020,-1
781,78,base,0,2015,-1,2013,-1
965,11,base,0,2021,-1,2020,-1
993,791,base,0,2015,-1,2012,-1
359,6,base,0,2023,-1,2014,-1
224,279,base,0,2022,-1,2020,-1
191,680,base,0,2016,-1,2013,-1
358,865,base,0,2013,-1,2011,-1
654,985,base,0,2023,-1,2011,-1
404,613,base,0,2014,-1,2011,-1
157,166,base,0,2020,-1,2019,-1
2,283,base,0,2022,-1,2015,-1
603,284,base,0,2019,-1,2017,-1
294,693,base,0,2020,-1,2018,-1
3,976,base,0,2020,-1,2011,-1
326,953,base,0,2021,-1,2016,-1
500,19,base,0,2019,-1,2015,-1
273,820,base,0,2021,-1,2015,-1
895,945,base,0,2020,-1,2013,-1
671,339,base,0,2018,-1,2016,-1
970,58,base,0,2018,-1,2013,-1
250,486,base,0,2023,-1,2021,-1
352,435,base,0,2020,-1,2010,-1
854,494,base,0,2017,-1,2012,-1
691,658,base,0,2022,-1,2016,-1
565,781,base,0,2022,-1,2015,-1
667,553,base,0,2013,-1,2011,-1
924,178,base,0,2014,-1,2010,-1
204,907,base,0,2021,-1,2019,-1
240,413,base,0,2015,-1,2013,-1
432,610,base,0,2014,-1,2013,-1
836,567,base,0,2018,-1,2012,-1
939,868,base,0,2018,-1,2014,-1
744,158,base,0,2020,-1,2012,-1
