paper_id,publication_year,biased_group_id,is_biased_member
193,2016,-1,0
194,2016,-1,0
195,2019,-1,0
196,2011,-1,0
197,2006,-1,0
198,2001,-1,0
199,2002,-1,0
200,2016,-1,0
201,2004,-1,0
202,2016,-1,0
203,2023,-1,0
204,2016,-1,0
205,2016,-1,0
206,2005,16,1
207,2001,-1,0
208,2021,-1,0
209,2022,-1,0
210,2004,-1,0
211,2000,-1,0
212,2000,-1,0
213,2018,-1,0
214,2001,-1,0
215,2020,-1,0
216,2011,-1,0
217,2005,-1,0
218,2022,-1,0
219,2003,-1,0
220,2022,-1,0
221,2010,-1,0
222,2023,-1,0
223,2016,-1,0
224,2005,-1,0
225,2023,-1,0
226,2004,-1,0
227,2016,7,1
228,2001,-1,0
229,2005,-1,0
230,2021,-1,0
231,2010,-1,0
232,2015,-1,0
233,2015,-1,0
234,2000,-1,0
235,2008,-1,0
236,2005,-1,0
237,2015,-1,0
238,2002,-1,0
239,2019,-1,0
240,2003,-1,0
241,2018,-1,0
242,2002,-1,0
243,2018,-1,0
244,2019,-1,0
245,2006,-1,0
246,2019,-1,0
247,2008,-1,0
248,2000,-1,0
249,2007,-1,0
250,2006,-1,0
251,2017,-1,0
252,2007,-1,0
253,2000,-1,0
254,2010,-1,0
255,2017,-1,0
256,2022,-1,0
257,2009,-1,0
258,2002,-1,0
259,2006,-1,0
260,2015,-1,0
261,2015,-1,0
262,2019,-1,0
263,2016,-1,0
264,2001,-1,0
265,2000,-1,0
266,2015,14,1
267,2011,-1,0
268,2004,-1,0
269,2004,-1,0
270,2022,-1,0
271,2008,-1,0
272,2008,-1,0
273,2002,-1,0
274,2018,-1,0
275,2015,-1,0
276,2015,-1,0
277,2002,-1,0
278,2019,-1,0
279,2023,-1,0
280,2021,-1,0
281,2023,-1,0
282,2000,-1,0
283,2023,-1,0
284,2019,-1,0
285,2010,-1,0
286,2016,-1,0
287,2007,-1,0
288,2003,-1,0
289,2005,-1,0
290,2007,-1,0
291,2019,-1,0
292,2002,-1,0
293,2015,-1,0
294,2002,-1,0
295,2017,-1,0
296,2013,-1,0
297,2017,-1,0
298,2001,-1,0
299,2021,-1,0
300,2002,-1,0
301,2015,-1,0
302,2008,-1,0
303,2003,-1,0
304,2000,-1,0
305,2003,-1,0
306,2000,-1,0
307,2013,-1,0
308,2020,-1,0
309,2015,-1,0
310,2019,-1,0
311,2023,-1,0
312,2007,-1,0
313,2006,-1,0
314,2002,-1,0
315,2016,-1,0
316,2000,-1,0
317,2015,-1,0
318,2011,-1,0
319,2018,-1,0
320,2021,-1,0
321,2022,-1,0
322,2021,-1,0
323,2013,-1,0
324,2005,-1,0
325,2005,-1,0
326,2012,-1,0
327,2018,-1,0
328,2021,-1,0
329,2007,-1,0
330,2001,-1,0
331,2015,14,1
332,2000,-1,0
333,2014,-1,0
334,2000,-1,0
335,2004,-1,0
336,2015,-1,0
337,2018,-1,0
338,2003,-1,0
339,2002,-1,0
340,2016,-1,0
341,2016,-1,0
342,2011,-1,0
343,2013,-1,0
344,2020,-1,0
345,2005,-1,0
346,2002,-1,0
347,2008,-1,0
348,2004,-1,0
349,2023,-1,0
350,2016,-1,0
351,2013,-1,0
352,2020,-1,0
353,2002,-1,0
354,2000,-1,0
355,2019,-1,0
356,2020,-1,0
357,2022,-1,0
358,2000,-1,0
359,2002,-1,0
360,2017,-1,0
361,2009,-1,0
362,2021,-1,0
363,2002,-1,0
364,2007,-1,0
365,2013,-1,0
366,2023,-1,0
367,2017,-1,0
368,2014,-1,0
369,2021,-1,0
370,2022,-1,0
371,2001,-1,0
372,2009,-1,0
373,2001,-1,0
374,2016,-1,0
375,2007,-1,0
376,2000,-1,0
377,2008,-1,0
378,2010,-1,0
379,2021,-1,0
380,2015,-1,0
381,2006,-1,0
382,2009,-1,0
383,2022,-1,0
384,2002,-1,0
385,2015,14,1
386,2023,-1,0
387,2012,-1,0
388,2006,-1,0
389,2003,-1,0
390,2012,-1,0
391,2019,-1,0
392,2000,-1,0
393,2007,-1,0
394,2013,-1,0
395,2015,-1,0
396,2013,-1,0
397,2011,-1,0
398,2018,-1,0
399,2022,-1,0
400,2014,-1,0
401,2001,-1,0
402,2001,-1,0
403,2022,-1,0
404,2021,-1,0
405,2018,-1,0
406,2021,-1,0
407,2003,0,1
408,2016,-1,0
409,2019,-1,0
410,2009,-1,0
411,2005,-1,0
412,2014,-1,0
413,2021,-1,0
414,2010,-1,0
415,2004,-1,0
416,2000,-1,0
417,2007,-1,0
418,2020,-1,0
419,2011,-1,0
420,2011,-1,0
421,2004,-1,0
422,2006,-1,0
423,2003,-1,0
424,2005,-1,0
425,2012,-1,0
426,2019,-1,0
427,2014,-1,0
428,2002,-1,0
429,2022,-1,0
430,2007,-1,0
431,2019,-1,0
432,2015,-1,0
433,2012,-1,0
434,2017,-1,0
435,2009,-1,0
436,2018,-1,0
437,2007,6,1
438,2023,-1,0
439,2018,-1,0
440,2022,-1,0
441,2004,-1,0
442,2020,-1,0
443,2022,-1,0
444,2008,-1,0
445,2011,-1,0
446,2020,-1,0
447,2000,-1,0
448,2000,-1,0
449,2014,-1,0
450,2001,-1,0
451,2021,-1,0
452,2015,-1,0
453,2007,-1,0
454,2012,-1,0
455,2020,-1,0
456,2000,-1,0
457,2015,-1,0
458,2006,-1,0
459,2004,-1,0
460,2021,-1,0
461,2022,-1,0
462,2002,-1,0
463,2011,-1,0
464,2015,-1,0
465,2018,-1,0
466,2004,-1,0
467,2021,-1,0
468,2013,-1,0
469,2004,-1,0
470,2014,-1,0
471,2016,-1,0
472,2013,-1,0
473,2019,-1,0
474,2004,-1,0
475,2011,-1,0
476,2015,-1,0
477,2015,-1,0
478,2020,-1,0
479,2006,-1,0
480,2003,-1,0
481,2000,-1,0
482,2004,-1,0
483,2022,-1,0
484,2009,-1,0
485,2002,-1,0
486,2004,-1,0
487,2003,-1,0
488,2001,-1,0
489,2019,-1,0
490,2009,-1,0
491,2018,-1,0
492,2000,-1,0
493,2023,-1,0
494,2004,-1,0
495,2012,-1,0
496,2003,-1,0
497,2015,-1,0
498,2018,5,1
499,2015,-1,0
500,2022,-1,0
501,2001,-1,0
502,2016,-1,0
503,2019,-1,0
504,2023,-1,0
505,2011,-1,0
506,2017,-1,0
507,2002,-1,0
508,2000,-1,0
509,2000,-1,0
510,2018,-1,0
511,2010,-1,0
512,2004,-1,0
513,2011,-1,0
514,2002,-1,0
515,2000,-1,0
516,2000,-1,0
517,2007,-1,0
518,2009,-1,0
519,2003,0,1
520,2011,-1,0
521,2012,-1,0
522,2011,-1,0
523,2013,-1,0
524,2001,-1,0
525,2018,-1,0
526,2017,-1,0
527,2002,-1,0
528,2022,-1,0
529,2016,-1,0
530,2007,-1,0
531,2009,-1,0
532,2001,-1,0
533,2018,-1,0
534,2008,-1,0
535,2006,-1,0
536,2003,-1,0
537,2020,-1,0
538,2017,-1,0
539,2012,-1,0
540,2010,-1,0
541,2023,-1,0
542,2003,-1,0
543,2020,-1,0
544,2003,-1,0
545,2009,-1,0
546,2004,-1,0
547,2008,-1,0
548,2023,-1,0
549,2002,-1,0
550,2016,-1,0
551,2002,-1,0
552,2015,-1,0
553,2003,-1,0
554,2017,-1,0
555,2016,-1,0
556,2006,-1,0
557,2023,-1,0
558,2022,-1,0
559,2004,-1,0
560,2011,-1,0
561,2016,-1,0
562,2022,-1,0
563,2012,-1,0
564,2022,-1,0
565,2002,-1,0
566,2008,-1,0
567,2016,-1,0
568,2016,-1,0
569,2019,-1,0
570,2015,-1,0
571,2021,-1,0
572,2012,-1,0
573,2018,-1,0
574,2016,-1,0
575,2003,-1,0
576,2011,-1,0
577,2008,-1,0
578,2018,-1,0
579,2011,-1,0
580,2013,-1,0
581,2006,-1,0
582,2013,-1,0
583,2019,-1,0
584,2018,-1,0
585,2014,-1,0
586,2015,-1,0
587,2020,-1,0
588,2004,-1,0
589,2002,-1,0
590,2011,-1,0
591,2019,-1,0
592,2020,-1,0
593,2003,-1,0
594,2020,-1,0
595,2022,-1,0
596,2015,-1,0
597,2006,-1,0
598,2012,-1,0
599,2020,-1,0
600,2009,-1,0
601,2006,-1,0
602,2013,-1,0
603,2004,-1,0
604,2002,-1,0
605,2022,-1,0
606,2022,13,1
607,2010,-1,0
608,2017,-1,0
609,2014,-1,0
610,2011,-1,0
611,2008,-1,0
612,2009,-1,0
613,2011,-1,0
614,2016,-1,0
615,2005,-1,0
616,2006,-1,0
617,2013,-1,0
618,2012,-1,0
619,2007,-1,0
620,2009,-1,0
621,2008,-1,0
622,2017,-1,0
623,2001,-1,0
624,2004,-1,0
625,2004,-1,0
626,2005,-1,0
627,2018,-1,0
628,2007,-1,0
629,2015,-1,0
630,2012,-1,0
631,2000,-1,0
632,2021,-1,0
633,2019,-1,0
634,2016,-1,0
635,2006,-1,0
636,2012,-1,0
637,2003,-1,0
638,2003,-1,0
639,2005,-1,0
640,2018,-1,0
641,2011,-1,0
642,2021,-1,0
643,2006,-1,0
644,2009,-1,0
645,2018,-1,0
646,2006,-1,0
647,2002,-1,0
648,2012,-1,0
649,2012,-1,0
650,2017,-1,0
651,2019,-1,0
652,2007,-1,0
653,2008,-1,0
654,2006,-1,0
655,2000,-1,0
656,2002,-1,0
657,2012,-1,0
658,2016,-1,0
659,2023,-1,0
660,2000,-1,0
661,2005,-1,0
662,2020,-1,0
663,2005,-1,0
664,2011,-1,0
665,2012,-1,0
666,2012,-1,0
667,2014,-1,0
668,2020,-1,0
669,2015,-1,0
670,2021,-1,0
671,2020,-1,0
672,2010,-1,0
673,2004,-1,0
674,2003,-1,0
675,2002,-1,0
676,2018,-1,0
677,2019,-1,0
678,2017,-1,0
679,2014,-1,0
680,2008,-1,0
681,2016,-1,0
682,2013,-1,0
683,2014,-1,0
684,2000,-1,0
685,2020,-1,0
686,2021,-1,0
687,2021,-1,0
688,2004,8,1
689,2015,-1,0
690,2022,-1,0
691,2010,-1,0
692,2011,-1,0
693,2009,-1,0
694,2015,-1,0
695,2007,-1,0
696,2005,-1,0
697,2011,-1,0
698,2023,-1,0
699,2020,-1,0
700,2007,-1,0
701,2003,-1,0
702,2007,-1,0
703,2017,-1,0
704,2004,-1,0
705,2008,-1,0
706,2003,-1,0
707,2021,-1,0
708,2016,-1,0
709,2013,2,1
710,2000,-1,0
711,2020,-1,0
712,2019,-1,0
713,2012,-1,0
714,2020,3,1
715,2012,-1,0
716,2013,-1,0
717,2002,-1,0
718,2005,-1,0
719,2017,-1,0
720,2018,-1,0
721,2004,-1,0
722,2014,-1,0
723,2001,-1,0
724,2009,-1,0
725,2023,-1,0
726,2011,-1,0
727,2012,-1,0
728,2004,-1,0
729,2022,-1,0
730,2023,-1,0
731,2000,-1,0
732,2021,-1,0
733,2000,-1,0
734,2017,-1,0
735,2014,-1,0
736,2016,-1,0
737,2010,-1,0
738,2020,-1,0
739,2021,-1,0
740,2016,-1,0
741,2012,-1,0
742,2000,-1,0
743,2001,-1,0
744,2008,-1,0
745,2002,-1,0
746,2000,-1,0
747,2020,-1,0
748,2015,-1,0
749,2022,-1,0
750,2005,-1,0
751,2016,-1,0
752,2004,-1,0
753,2004,-1,0
754,2005,-1,0
755,2002,-1,0
756,2020,-1,0
757,2022,-1,0
758,2004,-1,0
759,2020,-1,0
760,2004,-1,0
761,2009,-1,0
762,2009,-1,0
763,2018,-1,0
764,2016,-1,0
765,2020,-1,0
766,2013,-1,0
767,2008,-1,0
768,2013,-1,0
769,2000,-1,0
770,2018,-1,0
771,2012,-1,0
772,2012,-1,0
773,2003,-1,0
774,2000,-1,0
775,2016,-1,0
776,2007,-1,0
777,2001,-1,0
778,2007,-1,0
779,2006,-1,0
780,2001,-1,0
781,2021,-1,0
782,2021,-1,0
783,2002,-1,0
784,2017,-1,0
785,2011,-1,0
786,2000,-1,0
787,2021,-1,0
788,2011,-1,0
789,2004,-1,0
790,2016,-1,0
791,2008,17,1
792,2014,-1,0
793,2022,-1,0
794,2014,-1,0
795,2004,-1,0
796,2020,-1,0
797,2013,-1,0
798,2001,-1,0
799,2010,-1,0
800,2018,-1,0
801,2006,-1,0
802,2005,-1,0
803,2001,-1,0
804,2005,-1,0
805,2017,-1,0
806,2001,-1,0
807,2017,-1,0
808,2014,-1,0
809,2018,-1,0
810,2001,-1,0
811,2019,-1,0
812,2005,-1,0
813,2000,-1,0
814,2023,-1,0
815,2014,-1,0
816,2022,-1,0
817,2009,-1,0
818,2018,-1,0
819,2016,-1,0
820,2004,-1,0
821,2003,-1,0
822,2009,-1,0
823,2023,-1,0
824,2016,7,1
825,2009,-1,0
826,2016,-1,0
827,2019,-1,0
828,2023,-1,0
829,2004,-1,0
830,2001,-1,0
831,2005,-1,0
832,2020,-1,0
833,2001,-1,0
834,2012,-1,0
835,2010,-1,0
836,2010,-1,0
837,2015,-1,0
838,2010,-1,0
839,2018,-1,0
840,2014,-1,0
841,2016,7,1
842,2022,-1,0
843,2015,-1,0
844,2010,-1,0
845,2021,-1,0
846,2015,-1,0
847,2007,-1,0
848,2003,-1,0
849,2007,-1,0
850,2003,-1,0
851,2023,-1,0
852,2002,-1,0
853,2002,-1,0
854,2017,-1,0
855,2018,-1,0
856,2018,-1,0
857,2020,-1,0
858,2004,-1,0
859,2017,-1,0
860,2009,-1,0
861,2021,-1,0
862,2020,-1,0
863,2005,-1,0
864,2000,-1,0
865,2004,-1,0
866,2008,-1,0
867,2011,-1,0
868,2013,-1,0
869,2001,-1,0
870,2016,-1,0
871,2013,-1,0
872,2012,-1,0
873,2008,-1,0
874,2014,-1,0
875,2021,-1,0
876,2014,-1,0
877,2023,-1,0
878,2010,-1,0
879,2015,-1,0
880,2016,-1,0
881,2003,-1,0
882,2000,-1,0
883,2007,-1,0
884,2016,-1,0
885,2002,-1,0
886,2019,-1,0
887,2014,-1,0
888,2014,-1,0
889,2023,-1,0
890,2021,-1,0
891,2008,17,1
892,2022,-1,0
893,2013,-1,0
894,2023,-1,0
895,2001,-1,0
896,2012,-1,0
897,2013,-1,0
898,2013,2,1
899,2018,-1,0
900,2006,-1,0
901,2002,-1,0
902,2014,-1,0
903,2022,-1,0
904,2013,-1,0
905,2010,-1,0
906,2014,-1,0
907,2012,-1,0
908,2017,-1,0
909,2005,-1,0
910,2002,-1,0
911,2018,-1,0
912,2014,-1,0
913,2022,-1,0
914,2004,-1,0
915,2009,-1,0
916,2006,-1,0
917,2016,-1,0
918,2006,-1,0
919,2021,-1,0
920,2011,-1,0
921,2016,-1,0
922,2012,-1,0
923,2019,-1,0
924,2003,-1,0
925,2009,-1,0
926,2002,-1,0
927,2008,-1,0
928,2012,-1,0
929,2017,-1,0
930,2014,-1,0
931,2003,-1,0
932,2014,-1,0
933,2021,-1,0
934,2001,-1,0
935,2014,-1,0
936,2007,-1,0
937,2007,-1,0
938,2016,-1,0
939,2011,-1,0
940,2018,-1,0
941,2009,-1,0
942,2008,-1,0
943,2004,-1,0
944,2005,-1,0
945,2019,-1,0
946,2001,-1,0
947,2023,-1,0
948,2012,-1,0
949,2005,-1,0
950,2004,-1,0
951,2000,-1,0
952,2020,-1,0
953,2021,-1,0
954,2020,-1,0
955,2005,-1,0
956,2005,-1,0
957,2022,-1,0
958,2015,-1,0
959,2003,-1,0
960,2010,-1,0
961,2023,-1,0
962,2022,-1,0
963,2008,-1,0
964,2022,-1,0
965,2002,-1,0
966,2018,-1,0
967,2007,-1,0
968,2004,-1,0
969,2003,-1,0
970,2023,-1,0
971,2005,-1,0
972,2001,-1,0
973,2019,-1,0
974,2010,-1,0
975,2003,-1,0
976,2014,-1,0
977,2005,-1,0
978,2021,-1,0
979,2016,-1,0
980,2023,-1,0
981,2005,-1,0
982,2018,-1,0
983,2001,-1,0
984,2014,-1,0
985,2010,-1,0
986,2007,-1,0
987,2018,-1,0
988,2012,-1,0
989,2011,-1,0
990,2004,-1,0
991,2005,-1,0
992,2021,-1,0
993,2003,-1,0
994,2018,-1,0
995,2019,-1,0
996,2000,-1,0
997,2019,-1,0
998,2016,-1,0
999,2011,-1,0
1000,2014,-1,0
1001,2000,-1,0
1002,2013,-1,0
1003,2005,-1,0
1004,2004,-1,0
1005,2010,-1,0
1006,2003,-1,0
1007,2012,-1,0
1008,2010,-1,0
1009,2002,-1,0
1010,2000,-1,0
1011,2005,-1,0
1012,2017,-1,0
1013,2023,-1,0
1014,2009,-1,0
1015,2004,-1,0
1016,2022,-1,0
1017,2009,-1,0
1018,2011,-1,0
1019,2001,-1,0
1020,2012,-1,0
1021,2007,-1,0
1022,2001,-1,0
1023,2019,-1,0
1024,2000,-1,0
1025,2004,-1,0
1026,2008,-1,0
1027,2016,-1,0
1028,2008,-1,0
1029,2010,-1,0
1030,2014,-1,0
1031,2023,-1,0
1032,2005,-1,0
1033,2022,-1,0
1034,2002,-1,0
1035,2016,-1,0
1036,2004,-1,0
1037,2011,-1,0
1038,2017,-1,0
1039,2013,-1,0
1040,2020,-1,0
1041,2014,12,1
1042,2010,-1,0
1043,2008,-1,0
1044,2001,-1,0
1045,2011,-1,0
1046,2002,-1,0
1047,2002,-1,0
1048,2000,-1,0
1049,2007,-1,0
1050,2021,-1,0
1051,2007,-1,0
1052,2005,16,1
1053,2008,-1,0
1054,2004,-1,0
1055,2013,-1,0
1056,2002,-1,0
1057,2020,-1,0
1058,2004,-1,0
1059,2004,-1,0
1060,2018,-1,0
1061,2013,-1,0
1062,2003,-1,0
1063,2012,-1,0
1064,2009,-1,0
1065,2017,-1,0
1066,2007,-1,0
1067,2007,-1,0
1068,2006,-1,0
1069,2011,19,1
1070,2013,-1,0
1071,2018,-1,0
1072,2005,-1,0
1073,2000,-1,0
1074,2022,-1,0
1075,2014,-1,0
1076,2000,-1,0
1077,2016,-1,0
1078,2000,-1,0
1079,2014,-1,0
1080,2022,-1,0
1081,2001,-1,0
1082,2013,-1,0
1083,2020,-1,0
1084,2007,-1,0
1085,2007,-1,0
1086,2018,-1,0
1087,2006,-1,0
1088,2018,-1,0
1089,2005,-1,0
1090,2005,-1,0
1091,2002,-1,0
1092,2006,-1,0
1093,2018,-1,0
1094,2007,-1,0
1095,2009,-1,0
1096,2019,-1,0
1097,2014,-1,0
1098,2014,-1,0
1099,2000,-1,0
1100,2019,-1,0
1101,2006,-1,0
1102,2003,-1,0
1103,2005,-1,0
1104,2000,-1,0
1105,2004,-1,0
1106,2022,-1,0
1107,2000,-1,0
1108,2003,-1,0
1109,2021,-1,0
1110,2001,-1,0
1111,2009,-1,0
1112,2004,-1,0
1113,2009,-1,0
1114,2000,-1,0
1115,2021,-1,0
1116,2005,-1,0
1117,2012,-1,0
1118,2014,-1,0
1119,2003,-1,0
1120,2012,-1,0
1121,2023,-1,0
1122,2019,-1,0
1123,2023,-1,0
1124,2014,-1,0
1125,2007,-1,0
1126,2004,-1,0
1127,2014,-1,0
1128,2003,-1,0
1129,2011,-1,0
1130,2012,-1,0
1131,2001,-1,0
1132,2018,-1,0
1133,2018,-1,0
1134,2003,-1,0
1135,2003,-1,0
1136,2010,-1,0
1137,2004,-1,0
1138,2019,-1,0
1139,2010,-1,0
1140,2009,-1,0
1141,2007,-1,0
1142,2005,-1,0
1143,2005,-1,0
1144,2007,-1,0
1145,2022,-1,0
1146,2014,-1,0
1147,2013,-1,0
1148,2010,-1,0
1149,2011,-1,0
1150,2012,-1,0
1151,2007,-1,0
1152,2017,-1,0
1153,2000,-1,0
1154,2014,-1,0
1155,2007,-1,0
1156,2010,-1,0
1157,2011,-1,0
1158,2011,-1,0
1159,2003,-1,0
1160,2015,-1,0
1161,2003,-1,0
1162,2004,-1,0
1163,2023,-1,0
1164,2019,4,1
1165,2007,-1,0
1166,2009,-1,0
1167,2016,-1,0
1168,2008,-1,0
1169,2021,-1,0
1170,2018,-1,0
1171,2013,-1,0
1172,2007,-1,0
1173,2008,-1,0
1174,2021,-1,0
1175,2010,-1,0
1176,2022,-1,0
1177,2000,-1,0
1178,2013,-1,0
1179,2004,-1,0
1180,2020,-1,0
1181,2013,-1,0
1182,2003,-1,0
1183,2021,-1,0
1184,2022,-1,0
1185,2000,-1,0
1186,2021,-1,0
1187,2022,-1,0
1188,2018,-1,0
1189,2007,-1,0
1190,2014,-1,0
1191,2020,-1,0
1192,2014,-1,0
1193,2008,-1,0
1194,2020,-1,0
1195,2008,-1,0
1196,2009,-1,0
1197,2019,-1,0
1198,2020,-1,0
1199,2008,-1,0
1200,2002,-1,0
1201,2019,-1,0
1202,2010,-1,0
1203,2005,-1,0
1204,2001,-1,0
1205,2006,-1,0
1206,2017,-1,0
1207,2001,-1,0
1208,2016,-1,0
1209,2010,-1,0
1210,2011,-1,0
1211,2018,-1,0
1212,2021,-1,0
1213,2023,-1,0
1214,2006,-1,0
1215,2019,-1,0
1216,2002,11,1
1217,2020,-1,0
1218,2023,-1,0
1219,2000,-1,0
1220,2016,-1,0
1221,2010,-1,0
1222,2021,-1,0
1223,2017,-1,0
1224,2020,-1,0
1225,2016,-1,0
1226,2006,-1,0
1227,2016,-1,0
1228,2019,-1,0
1229,2008,-1,0
1230,2016,-1,0
1231,2019,-1,0
1232,2021,-1,0
1233,2021,-1,0
1234,2007,-1,0
1235,2016,-1,0
1236,2006,-1,0
1237,2000,-1,0
1238,2012,-1,0
1239,2022,-1,0
1240,2018,-1,0
1241,2023,-1,0
1242,2018,-1,0
1243,2016,-1,0
1244,2012,-1,0
1245,2015,-1,0
1246,2007,-1,0
1247,2018,-1,0
1248,2017,-1,0
1249,2000,-1,0
1250,2013,-1,0
1251,2018,-1,0
1252,2014,-1,0
1253,2017,-1,0
1254,2001,-1,0
1255,2021,-1,0
1256,2016,-1,0
1257,2017,-1,0
1258,2005,-1,0
1259,2018,-1,0
1260,2003,-1,0
1261,2000,-1,0
1262,2007,-1,0
1263,2022,-1,0
1264,2006,-1,0
1265,2002,-1,0
1266,2009,-1,0
1267,2009,-1,0
1268,2018,-1,0
1269,2013,-1,0
1270,2001,-1,0
1271,2000,-1,0
1272,2022,-1,0
1273,2022,-1,0
1274,2017,-1,0
1275,2006,-1,0
1276,2007,-1,0
1277,2000,-1,0
1278,2022,-1,0
1279,2002,-1,0
1280,2023,-1,0
1281,2022,-1,0
1282,2007,-1,0
1283,2021,-1,0
1284,2014,-1,0
1285,2004,-1,0
1286,2002,-1,0
1287,2018,-1,0
1288,2000,-1,0
1289,2014,-1,0
1290,2007,-1,0
1291,2001,-1,0
1292,2002,-1,0
1293,2023,-1,0
1294,2013,-1,0
1295,2023,-1,0
1296,2013,-1,0
1297,2010,-1,0
1298,2015,-1,0
1299,2003,-1,0
1300,2019,-1,0
1301,2004,-1,0
1302,2021,-1,0
1303,2020,-1,0
1304,2013,-1,0
1305,2022,-1,0
1306,2015,-1,0
1307,2017,-1,0
1308,2006,-1,0
1309,2009,-1,0
1310,2006,-1,0
1311,2000,-1,0
1312,2022,-1,0
1313,2020,-1,0
1314,2018,-1,0
1315,2015,-1,0
1316,2018,-1,0
1317,2003,-1,0
1318,2017,-1,0
1319,2001,-1,0
1320,2000,-1,0
1321,2014,-1,0
1322,2019,1,1
1323,2019,-1,0
1324,2010,-1,0
1325,2009,-1,0
1326,2001,-1,0
1327,2002,-1,0
1328,2022,-1,0
1329,2022,-1,0
1330,2011,-1,0
1331,2019,-1,0
1332,2004,-1,0
1333,2004,-1,0
1334,2005,-1,0
1335,2008,-1,0
1336,2001,-1,0
1337,2020,-1,0
1338,2011,-1,0
1339,2002,-1,0
1340,2019,-1,0
1341,2021,-1,0
1342,2011,-1,0
1343,2023,-1,0
1344,2016,-1,0
1345,2009,-1,0
1346,2023,-1,0
1347,2013,-1,0
1348,2022,-1,0
1349,2016,-1,0
1350,2017,-1,0
1351,2018,-1,0
1352,2016,-1,0
1353,2013,-1,0
1354,2008,-1,0
1355,2007,-1,0
1356,2001,-1,0
1357,2012,-1,0
1358,2006,-1,0
1359,2008,-1,0
1360,2021,-1,0
