citing_paper_id,cited_paper_id,edge_source,edge_is_biased,citing_publication_year,biased_group_id_x,cited_publication_year,biased_group_id_y
1513,1151,base,0,2013,-1,2007,-1
3025,4682,base,0,2017,-1,2002,-1
3556,2658,base,0,2023,-1,2018,-1
3658,1107,bias,1,2019,1,2019,1
2836,2142,base,0,2005,-1,2000,-1
3105,2681,base,0,2004,-1,2003,-1
143,3659,base,0,2009,-1,2001,-1
2457,3190,bias,1,2014,12,2014,12
2036,358,base,0,2014,-1,2000,-1
1396,597,bias,1,2018,5,2018,5
1065,237,base,0,2017,-1,2015,-1
3805,411,base,0,2012,-1,2005,-1
3051,756,bias,1,2003,0,2003,0
1832,1387,base,0,2011,-1,2005,-1
4724,3380,bias,1,2005,16,2005,16
4127,2369,base,0,2019,-1,2003,-1
4282,1338,base,0,2018,-1,2011,-1
2362,3530,base,0,2006,-1,2013,2
2951,2925,base,0,2017,-1,2010,-1
3075,3537,base,0,2013,-1,2012,-1
4008,4073,base,0,2020,-1,2012,-1
3391,3361,base,0,2021,-1,2008,-1
4157,1762,base,0,2016,-1,2014,-1
4943,1271,base,0,2003,-1,2000,-1
2153,4617,base,0,2005,-1,2003,-1
4471,1502,base,0,2015,-1,2008,17
3993,3550,base,0,2021,-1,2007,-1
2501,1954,base,0,2017,-1,2008,-1
1025,1735,base,0,2004,-1,2003,-1
3498,423,base,0,2012,-1,2003,-1
3100,2992,base,0,2019,-1,2017,-1
391,1153,base,0,2019,-1,2000,-1
807,1103,base,0,2022,13,2005,-1
2167,4854,base,0,2013,-1,2001,-1
1897,2282,base,0,2022,-1,2021,-1
756,2057,bias,1,2003,0,2003,0
4366,1434,base,0,2015,-1,2012,-1
1945,785,base,0,2018,-1,2011,-1
4571,3407,base,0,2019,-1,2012,-1
4376,887,base,0,2021,-1,2014,-1
4628,1992,base,0,2005,-1,2002,-1
3640,566,base,0,2009,-1,2008,-1
1897,4418,base,0,2022,-1,2008,-1
1211,602,base,0,2004,8,2013,-1
1794,1905,base,0,2019,-1,2005,-1
2478,1718,base,0,2011,19,2008,-1
1404,2063,base,0,2020,-1,2016,-1
3831,4061,base,0,2022,-1,2012,-1
4490,3270,base,0,2015,-1,2013,-1
1808,1254,base,0,2014,-1,2001,-1
2616,2975,base,0,2022,-1,2015,-1
4002,4018,base,0,2021,-1,2003,-1
103,3911,bias,1,2018,5,2018,5
2897,4586,base,0,2017,-1,2014,-1
200,378,base,0,2016,-1,2010,-1
4469,2372,base,0,2018,-1,2007,-1
4662,2149,base,0,2015,-1,2004,-1
3720,2097,bias,1,2007,9,2007,9
1789,3038,base,0,2023,-1,2006,-1
3498,1718,base,0,2012,-1,2008,-1
383,2248,base,0,2022,-1,2018,-1
1905,4668,base,0,2005,-1,2000,-1
4686,3412,base,0,2022,-1,2005,-1
3104,2682,base,0,2018,-1,2010,-1
2286,4559,base,0,2011,-1,2002,-1
2603,1084,base,0,2012,-1,2007,-1
13,2546,base,0,2003,-1,2001,-1
3367,3102,base,0,2018,-1,2017,-1
357,3365,base,0,2022,-1,2007,-1
2393,3616,base,0,2005,-1,2003,-1
2959,2361,base,0,2013,-1,2009,-1
3297,1282,base,0,2023,-1,2007,-1
4988,2033,base,0,2007,-1,2003,-1
4594,3974,base,0,2001,-1,2000,-1
1086,2416,base,0,2018,-1,2011,-1
2065,2001,base,0,2011,-1,2003,-1
395,4968,base,0,2015,-1,2006,-1
1241,4338,base,0,2023,-1,2020,-1
3466,3088,base,0,2022,-1,2016,-1
3019,927,base,0,2018,-1,2008,-1
2990,896,base,0,2020,-1,2012,-1
4469,295,base,0,2018,-1,2017,-1
1944,3906,base,0,2022,-1,2018,-1
2108,3985,base,0,2012,-1,2003,-1
2247,1571,base,0,2021,-1,2017,-1
1128,946,base,0,2003,-1,2001,-1
1398,4841,base,0,2013,-1,2010,-1
3855,1822,base,0,2019,-1,2011,-1
1100,95,base,0,2019,-1,2006,-1
3914,547,base,0,2018,-1,2008,-1
3523,2649,base,0,2012,-1,2007,-1
3439,3744,base,0,2008,-1,2004,-1
886,2868,base,0,2019,-1,2004,-1
2505,41,base,0,2009,-1,2006,-1
2351,3349,base,0,2006,-1,2000,-1
317,1879,base,0,2015,-1,2001,-1
2877,4473,base,0,2018,-1,2009,-1
2204,4138,bias,1,2020,3,2020,3
3705,2460,base,0,2011,-1,2000,-1
50,1486,base,0,2020,-1,2014,-1
597,136,base,0,2018,5,2004,-1
2118,724,base,0,2022,-1,2009,-1
4583,336,base,0,2021,-1,2015,-1
4618,4747,base,0,2018,-1,2014,-1
2275,1089,base,0,2016,-1,2005,-1
2020,4061,base,0,2019,-1,2012,-1
235,4049,base,0,2008,-1,2006,-1
200,1142,base,0,2016,-1,2005,-1
1041,4245,base,0,2023,-1,2020,-1
1107,2241,bias,1,2019,1,2019,1
3320,161,base,0,2021,-1,2001,-1
4512,1688,base,0,2023,-1,2008,-1
2019,2285,base,0,2006,-1,2000,-1
3321,968,base,0,2008,-1,2004,-1
2134,4452,base,0,2007,-1,2003,-1
4864,3849,base,0,2016,-1,2009,-1
4509,2422,base,0,2013,-1,2002,-1
2273,684,base,0,2006,-1,2000,-1
4410,2039,base,0,2006,-1,2002,-1
1094,3345,base,0,2007,-1,2002,-1
1794,1557,base,0,2019,-1,2011,-1
2525,3643,base,0,2023,18,2018,-1
1141,1673,base,0,2007,-1,2002,-1
1589,1266,bias,1,2019,4,2019,4
883,173,base,0,2007,-1,2000,-1
1787,3823,base,0,2016,-1,2014,-1
121,2934,base,0,2022,-1,2018,-1
2916,1277,base,0,2006,-1,2000,-1
958,1499,base,0,2015,-1,2008,-1
1232,2459,base,0,2021,-1,2008,-1
1667,2847,base,0,2012,-1,2002,-1
4477,589,base,0,2022,-1,2002,-1
4821,4461,base,0,2018,-1,2000,-1
4562,481,base,0,2023,-1,2000,-1
2734,64,base,0,2013,-1,2003,-1
3021,1161,base,0,2020,-1,2003,-1
2323,2192,base,0,2014,-1,2000,-1
4562,1977,base,0,2023,-1,2003,-1
174,4099,base,0,2019,-1,2006,-1
3583,3224,base,0,2019,-1,2007,-1
4155,3959,base,0,2011,-1,2008,-1
2330,2724,base,0,2020,-1,2001,-1
1899,1773,base,0,2016,-1,2012,-1
4183,3480,base,0,2011,-1,2004,-1
1360,653,base,0,2021,-1,2008,-1
3905,2352,base,0,2014,-1,2008,-1
485,3842,base,0,2021,-1,2018,-1
4875,553,base,0,2016,-1,2003,-1
957,2666,base,0,2022,-1,2007,-1
4294,4658,base,0,2004,-1,2000,-1
4404,2364,base,0,2016,-1,2013,-1
2470,4905,base,0,2021,-1,2008,-1
819,4823,base,0,2016,-1,2009,-1
642,4102,base,0,2021,-1,2012,-1
818,1437,base,0,2003,0,2008,-1
1184,2652,base,0,2022,-1,2016,-1
3360,3778,base,0,2014,-1,2004,-1
1492,4394,base,0,2020,-1,2015,-1
4528,4873,base,0,2006,-1,2002,-1
973,766,base,0,2019,-1,2013,-1
285,597,base,0,2010,-1,2018,5
728,3788,base,0,2004,-1,2003,-1
1511,1680,base,0,2006,-1,2000,-1
2884,4965,base,0,2012,-1,2004,-1
2427,2199,base,0,2007,-1,2002,-1
1403,4316,base,0,2018,-1,2004,-1
829,2096,base,0,2004,-1,2001,-1
2910,1829,base,0,2014,-1,2013,-1
694,1290,base,0,2015,-1,2007,-1
2269,4187,base,0,2011,-1,2010,-1
3869,4296,base,0,2017,-1,2013,-1
1231,596,base,0,2019,-1,2015,-1
2927,1512,base,0,2021,-1,2016,-1
215,3479,base,0,2020,-1,2017,-1
695,536,base,0,2007,-1,2003,-1
919,505,base,0,2021,-1,2011,-1
2688,4168,base,0,2018,-1,2002,-1
1621,2302,base,0,2019,-1,2009,-1
4653,1306,base,0,2020,-1,2015,-1
1851,2825,base,0,2017,-1,2011,-1
3278,666,base,0,2021,-1,2012,-1
42,3210,base,0,2020,-1,2015,-1
4816,182,base,0,2021,-1,2004,-1
344,4928,base,0,2020,-1,2017,-1
3456,260,base,0,2020,-1,2015,-1
1000,4006,base,0,2014,-1,2011,-1
2049,1852,base,0,2019,-1,2013,-1
790,1014,base,0,2016,-1,2009,-1
4170,1344,base,0,2023,-1,2016,-1
1528,1963,base,0,2023,-1,2011,-1
400,257,base,0,2014,-1,2009,-1
3535,3402,base,0,2003,-1,2002,-1
2118,740,base,0,2022,-1,2016,-1
1233,1744,base,0,2021,-1,2009,-1
4533,2393,base,0,2018,-1,2005,-1
908,3761,base,0,2017,-1,2001,-1
160,4716,base,0,2021,-1,2001,-1
1302,2244,base,0,2021,-1,2003,-1
4511,3924,base,0,2021,-1,2020,-1
839,4467,base,0,2018,-1,2015,-1
1396,163,base,0,2018,5,2012,-1
1133,1235,base,0,2007,9,2016,-1
124,1903,bias,1,2002,11,2002,11
1183,633,base,0,2021,-1,2019,-1
2454,2164,base,0,2012,-1,2003,-1
1473,3719,base,0,2020,-1,2016,-1
982,3640,base,0,2018,-1,2009,-1
4988,1636,base,0,2007,-1,2003,-1
4339,3389,base,0,2008,-1,2005,-1
3240,1458,base,0,2020,-1,2011,-1
3005,4517,base,0,2020,-1,2018,-1
639,4621,base,0,2005,-1,2003,-1
2980,4113,base,0,2005,-1,2000,-1
4677,2180,base,0,2018,-1,2000,-1
2034,1822,base,0,2012,-1,2011,-1
3152,2323,base,0,2018,-1,2014,-1
3723,313,base,0,2017,-1,2006,-1
4521,2273,base,0,2014,-1,2006,-1
3576,474,base,0,2016,-1,2004,-1
757,4387,base,0,2022,-1,2008,-1
899,2192,base,0,2018,-1,2000,-1
1712,1619,base,0,2011,-1,2008,-1
2006,3339,base,0,2013,-1,2011,-1
4773,66,base,0,2015,-1,2005,-1
2441,3194,base,0,2006,-1,2002,-1
842,3199,base,0,2022,-1,2000,-1
2304,372,base,0,2023,-1,2009,-1
1194,3608,base,0,2020,-1,2009,-1
4937,879,base,0,2018,-1,2015,-1
351,2625,base,0,2013,-1,2008,-1
3724,885,base,0,2018,-1,2002,-1
3425,2033,base,0,2010,-1,2003,-1
4039,546,base,0,2007,-1,2004,-1
3534,196,base,0,2017,-1,2011,-1
3414,3639,base,0,2013,-1,2002,-1
1280,4962,base,0,2023,-1,2019,-1
3632,1114,base,0,2012,-1,2000,-1
4813,4280,base,0,2011,-1,2010,-1
3724,470,base,0,2018,-1,2014,-1
2436,3715,base,0,2019,-1,2014,-1
4823,1009,base,0,2009,-1,2002,-1
3703,1414,base,0,2015,-1,2007,-1
1060,1480,base,0,2018,-1,2007,-1
2503,79,base,0,2019,-1,2007,-1
3051,1880,base,0,2003,0,2000,-1
4742,1054,base,0,2020,-1,2004,-1
1294,3615,base,0,2013,-1,2005,-1
4445,4478,base,0,2002,-1,2001,-1
661,2638,base,0,2005,-1,2000,-1
75,1048,base,0,2003,-1,2000,-1
4611,4346,base,0,2016,-1,2006,-1
333,2555,base,0,2014,-1,2002,-1
4357,4365,base,0,2018,-1,2004,-1
2552,4082,base,0,2022,-1,2014,-1
4742,3318,base,0,2020,-1,2008,-1
3015,171,base,0,2022,-1,2006,-1
2485,1804,base,0,2023,-1,2016,-1
370,682,base,0,2022,-1,2013,-1
2926,4078,base,0,2016,-1,2008,-1
4222,2772,base,0,2022,-1,2020,-1
1424,254,base,0,2023,-1,2010,-1
3529,2969,bias,1,2016,7,2016,7
2037,2266,base,0,2010,-1,2003,-1
2525,3795,base,0,2023,18,2013,-1
3828,2194,base,0,2022,-1,2016,-1
1008,4829,base,0,2010,-1,2009,-1
2176,4556,base,0,2022,-1,2002,-1
834,4607,base,0,2014,15,2003,-1
1843,1432,base,0,2023,-1,2010,-1
4249,4048,base,0,2006,-1,2005,-1
724,4899,base,0,2009,-1,2008,-1
4235,856,base,0,2023,-1,2018,-1
4016,4135,base,0,2021,-1,2005,-1
4092,834,base,0,2017,-1,2014,15
4934,1252,base,0,2019,-1,2014,-1
3380,3153,bias,1,2005,16,2005,16
4366,969,base,0,2015,-1,2003,-1
4124,4812,base,0,2016,-1,2005,-1
1766,1499,base,0,2022,-1,2008,-1
4420,1860,base,0,2012,-1,2007,-1
2241,4384,base,0,2019,1,2009,-1
2703,3711,base,0,2014,-1,2010,-1
3369,4528,base,0,2019,-1,2006,-1
291,4880,base,0,2019,-1,2016,-1
4834,2112,base,0,2014,-1,2009,-1
2779,459,base,0,2023,-1,2004,-1
698,2179,base,0,2023,-1,2010,-1
4819,2139,base,0,2010,-1,2007,-1
1251,3493,base,0,2018,-1,2008,-1
1358,4211,base,0,2006,-1,2004,-1
807,2632,bias,1,2022,13,2022,13
4911,2690,base,0,2013,-1,2004,-1
1657,1131,base,0,2005,-1,2001,-1
3812,334,base,0,2007,-1,2000,-1
1120,2281,base,0,2012,-1,2003,-1
336,4805,base,0,2015,-1,2012,-1
4779,4312,base,0,2018,-1,2013,-1
4681,2759,base,0,2013,-1,2007,-1
4430,4994,base,0,2015,-1,2009,-1
86,69,base,0,2017,-1,2003,-1
237,3185,base,0,2015,-1,2001,-1
459,2807,base,0,2004,-1,2002,-1
4161,3335,base,0,2017,-1,2015,-1
800,3485,base,0,2018,-1,2016,-1
4340,3514,base,0,2021,-1,2007,-1
143,2126,base,0,2009,-1,2000,-1
1086,2400,base,0,2018,-1,2002,-1
3763,4392,base,0,2023,-1,2016,-1
1000,2075,base,0,2014,-1,2008,-1
4011,2805,base,0,2012,-1,2003,-1
1413,1271,base,0,2006,-1,2000,-1
564,1451,base,0,2022,-1,2017,-1
1033,3717,base,0,2022,-1,2018,-1
2575,807,bias,1,2022,13,2022,13
3638,2334,base,0,2018,-1,2004,-1
1583,2368,base,0,2011,-1,2000,-1
4867,47,base,0,2023,-1,2013,-1
2960,1703,base,0,2011,-1,2009,-1
1360,2275,base,0,2021,-1,2016,-1
4248,1275,base,0,2016,-1,2006,-1
2748,229,base,0,2006,-1,2005,-1
1837,3681,base,0,2015,-1,2001,-1
2779,3764,base,0,2023,-1,2002,-1
668,2229,base,0,2020,-1,2011,-1
2632,4886,bias,1,2022,13,2022,13
3711,2090,base,0,2010,-1,2009,-1
2414,127,base,0,2022,-1,2021,-1
4377,2826,base,0,2020,-1,2016,-1
3634,1981,base,0,2012,-1,2001,-1
3632,364,base,0,2012,-1,2007,-1
4205,594,base,0,2023,-1,2020,-1
4432,23,base,0,2012,-1,2001,-1
2754,2264,base,0,2020,-1,2016,-1
594,2930,base,0,2020,-1,2016,-1
2271,4270,base,0,2006,-1,2004,-1
747,935,base,0,2020,-1,2014,-1
3153,3380,bias,1,2005,16,2005,16
4005,3217,base,0,2020,-1,2002,-1
4742,1022,base,0,2020,-1,2001,-1
1236,4706,base,0,2006,-1,2001,-1
442,2983,base,0,2020,-1,2012,-1
3509,4780,base,0,2020,-1,2012,-1
4027,573,base,0,2021,-1,2018,-1
2447,4344,base,0,2019,-1,2007,-1
3878,1714,base,0,2008,-1,2001,-1
2967,2784,base,0,2009,-1,2004,-1
3346,3690,base,0,2016,-1,2010,-1
1210,3199,base,0,2011,-1,2000,-1
1628,4464,base,0,2023,-1,2005,-1
2040,46,base,0,2021,-1,2003,-1
945,876,base,0,2019,-1,2014,-1
2188,1179,base,0,2006,-1,2004,-1
3439,1405,base,0,2008,-1,2003,-1
3870,4461,base,0,2011,-1,2000,-1
2664,731,base,0,2007,-1,2000,-1
17,2796,base,0,2002,11,2007,-1
4791,1365,base,0,2022,-1,2012,-1
3919,4752,base,0,2023,-1,2004,-1
3484,4614,base,0,2019,-1,2023,18
4742,2950,base,0,2020,-1,2006,-1
1762,3044,base,0,2014,-1,2013,-1
2615,2829,base,0,2019,-1,2001,-1
3655,2365,base,0,2023,-1,2003,-1
4473,4941,base,0,2009,-1,2007,-1
13,4259,base,0,2003,-1,2000,-1
2983,3533,base,0,2012,-1,2010,-1
3957,2404,base,0,2008,-1,2007,-1
1285,2319,base,0,2004,-1,2000,-1
4294,3114,base,0,2004,-1,2003,-1
587,2841,base,0,2020,-1,2014,-1
468,2916,base,0,2013,-1,2006,-1
93,3133,base,0,2012,-1,2002,-1
3262,630,base,0,2013,-1,2012,-1
2253,2006,base,0,2020,-1,2013,-1
495,3260,base,0,2012,-1,2001,-1
3684,2523,base,0,2012,-1,2001,-1
1986,4435,bias,1,2004,8,2004,8
1556,3985,base,0,2023,-1,2003,-1
1972,4076,base,0,2023,-1,2007,-1
2522,3371,base,0,2020,-1,2003,-1
4394,3427,base,0,2015,-1,2008,-1
2356,384,base,0,2023,-1,2002,-1
4334,2059,base,0,2019,-1,2004,-1
1634,343,base,0,2014,-1,2013,-1
1100,1622,base,0,2019,-1,2016,-1
3309,4709,base,0,2020,-1,2007,-1
1397,1445,base,0,2020,-1,2010,-1
3443,3067,base,0,2013,-1,2009,-1
3722,1258,base,0,2013,-1,2005,-1
344,4760,base,0,2020,-1,2019,-1
11,938,base,0,2023,-1,2016,-1
4863,893,base,0,2015,-1,2013,-1
1588,3097,base,0,2006,-1,2002,-1
319,501,base,0,2018,-1,2001,-1
1283,3148,base,0,2021,-1,2003,-1
4929,3095,bias,1,2008,17,2008,17
3262,3094,base,0,2013,-1,2000,-1
2601,1559,base,0,2020,-1,2009,-1
4909,4617,base,0,2010,-1,2003,-1
2301,479,base,0,2023,-1,2006,-1
1465,3473,base,0,2022,-1,2017,-1
4848,4651,base,0,2009,-1,2006,-1
3325,2700,bias,1,2014,15,2014,15
1865,3774,base,0,2008,-1,2006,-1
153,4077,base,0,2012,-1,2002,-1
378,4811,base,0,2010,-1,2004,-1
274,1631,base,0,2018,-1,2005,-1
2693,2011,base,0,2007,-1,2004,-1
1169,4773,base,0,2021,-1,2015,-1
56,2761,base,0,2007,-1,2006,-1
4809,2875,base,0,2020,-1,2001,-1
322,4191,base,0,2021,-1,2001,-1
289,795,base,0,2005,-1,2004,-1
639,4417,base,0,2005,-1,2001,-1
1849,3716,base,0,2020,-1,2010,-1
3619,3952,base,0,2016,-1,2015,-1
1763,1099,base,0,2014,-1,2000,-1
3542,3815,base,0,2011,-1,2001,-1
3481,3089,base,0,2018,-1,2001,-1
667,860,base,0,2014,-1,2009,-1
1107,3658,bias,1,2019,1,2019,1
4174,3330,base,0,2017,-1,2013,-1
3585,94,base,0,2011,-1,2000,-1
3095,4929,bias,1,2008,17,2008,17
1419,4619,base,0,2014,-1,2000,-1
4176,1191,base,0,2022,-1,2020,-1
908,4774,base,0,2017,-1,2000,-1
4123,1811,base,0,2003,0,2007,-1
1541,1149,bias,1,2011,19,2011,19
1856,2518,base,0,2012,-1,2002,-1
4148,4985,base,0,2012,-1,2010,-1
3959,1457,base,0,2008,-1,2001,-1
2208,4703,base,0,2020,-1,2017,-1
1665,140,base,0,2012,-1,2008,-1
3828,215,base,0,2022,-1,2020,-1
2270,3720,bias,1,2007,9,2007,9
2575,2632,bias,1,2022,13,2022,13
1633,2353,base,0,2023,-1,2016,-1
2501,4658,base,0,2017,-1,2000,-1
164,381,bias,1,2015,14,2015,14
1652,265,base,0,2004,-1,2000,-1
4575,4488,base,0,2011,-1,2002,-1
1034,1639,base,0,2002,-1,2001,-1
2157,4100,base,0,2015,-1,2009,-1
3839,4114,base,0,2020,-1,2016,-1
933,2149,base,0,2021,-1,2004,-1
4532,2364,base,0,2022,-1,2013,-1
3438,1225,base,0,2022,-1,2016,-1
1280,4370,base,0,2023,-1,2014,-1
2827,1199,base,0,2013,-1,2008,-1
4653,1574,base,0,2020,-1,2000,-1
4206,4859,base,0,2017,-1,2001,-1
2670,3267,base,0,2012,-1,2007,-1
1494,1119,base,0,2006,-1,2003,-1
1477,662,base,0,2021,-1,2020,-1
2734,549,base,0,2013,-1,2002,-1
45,2654,base,0,2017,-1,2016,-1
1168,3651,base,0,2008,-1,2006,-1
2466,2223,base,0,2017,-1,2010,-1
256,4436,base,0,2022,-1,2002,-1
1451,69,base,0,2017,-1,2003,-1
1481,2906,base,0,2017,-1,2005,-1
3909,3803,base,0,2016,-1,2013,-1
1684,3117,base,0,2015,-1,2007,-1
4139,4931,base,0,2013,-1,2012,-1
4762,944,base,0,2012,-1,2005,-1
2171,4322,base,0,2005,-1,2003,-1
1606,4046,base,0,2010,-1,2001,-1
980,3403,base,0,2023,-1,2007,-1
3966,236,base,0,2015,-1,2005,-1
1406,2129,base,0,2018,-1,2010,-1
2969,2160,bias,1,2016,7,2016,7
526,3681,base,0,2017,-1,2001,-1
99,1089,base,0,2011,-1,2005,-1
4965,869,base,0,2004,-1,2001,-1
1512,1934,base,0,2016,-1,2012,-1
4939,4559,base,0,2021,-1,2002,-1
3487,4350,base,0,2011,-1,2002,-1
1537,4328,base,0,2009,-1,2002,-1
2353,3437,base,0,2016,-1,2006,-1
1903,1454,bias,1,2002,11,2002,11
503,3876,base,0,2019,-1,2001,-1
3726,3799,base,0,2014,-1,2010,-1
1609,2156,base,0,2016,-1,2008,-1
1474,43,base,0,2016,-1,2008,-1
4991,3773,base,0,2012,-1,2006,-1
4054,1813,base,0,2019,-1,2016,-1
1591,4961,base,0,2023,-1,2006,-1
3061,683,base,0,2021,-1,2014,-1
2080,2204,bias,1,2020,3,2020,3
3418,2263,base,0,2019,-1,2001,-1
3436,2916,base,0,2018,-1,2006,-1
841,239,base,0,2022,-1,2019,-1
2137,2483,base,0,2016,-1,2012,-1
2064,1442,base,0,2023,-1,2007,-1
989,4718,base,0,2011,-1,2010,-1
1329,476,base,0,2022,-1,2015,-1
1123,2822,base,0,2023,-1,2021,-1
670,4684,base,0,2021,-1,2005,-1
4189,2073,base,0,2020,-1,2013,-1
1489,129,base,0,2006,-1,2000,-1
4055,4361,base,0,2011,-1,2004,-1
4632,852,base,0,2021,-1,2002,-1
4902,4302,base,0,2018,-1,2017,-1
1015,4920,bias,1,2004,8,2004,8
3665,3252,base,0,2017,-1,2002,-1
4590,1739,base,0,2015,-1,2003,-1
1971,1688,base,0,2019,-1,2008,-1
2020,2030,base,0,2019,-1,2007,-1
4095,721,base,0,2021,-1,2004,-1
4977,2334,base,0,2009,-1,2004,-1
3052,1065,base,0,2021,-1,2017,-1
1551,3898,base,0,2019,-1,2018,-1
2478,1541,bias,1,2011,19,2011,19
4112,4593,base,0,2010,-1,2003,-1
2137,4147,base,0,2016,-1,2013,-1
2347,2266,base,0,2019,4,2003,-1
584,4990,base,0,2018,-1,2007,-1
1865,803,base,0,2008,-1,2001,-1
3625,1192,base,0,2015,-1,2014,-1
4175,1842,base,0,2018,-1,2001,-1
4282,4995,base,0,2018,-1,2011,-1
1431,3745,base,0,2019,-1,2012,-1
3678,1220,base,0,2021,-1,2016,-1
568,3849,base,0,2016,-1,2009,-1
2247,700,base,0,2021,-1,2007,-1
2032,1450,base,0,2023,-1,2002,-1
3384,1539,base,0,2022,-1,2001,-1
917,4503,base,0,2016,-1,2004,-1
2774,4428,base,0,2019,-1,2016,-1
1890,2728,bias,1,2007,6,2007,6
3107,1510,base,0,2010,-1,2009,-1
4437,4955,base,0,2014,-1,2003,-1
3261,3921,base,0,2023,-1,2009,-1
2697,3109,base,0,2015,-1,2011,-1
754,4031,base,0,2005,-1,2003,-1
1838,1793,base,0,2021,-1,2004,-1
2086,4509,base,0,2016,-1,2013,-1
